filename,Not Working,Working
1710161569711_jpg.rf.44e2ffb988dae7b7d777aac0da4de398.jpg,0,1
20240305_193858_jpg.rf.c05fda83942da76a2c35571d5efadc78.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_24_00_5220789e_jpg.rf.78c22ba6b524827bc7791d84d94a0241.jpg,1,1
1710175823719_jpg.rf.c96241da8a1735bde2acaf3a06a094f1.jpg,0,1
20240305_191101_jpg.rf.9555eaab2e62c35b9f3baa03ad78245e.jpg,0,1
1710161569657_jpg.rf.2fa7f904b7593e444aeab51258b77c86.jpg,0,1
20240221_192643_jpg.rf.50287097772fb0ef99fdd6fe8213cc91.jpg,0,1
IMG-20240303-WA0030_jpg.rf.34ebe89a44aba90b2fde4793ef3eddc9.jpg,0,1
20240305_192037_jpg.rf.051570f81f82b03ecf24e7133f34a143.jpg,0,1
20240305_193559_jpg.rf.ff256e8abc161614b935b71ea8f75d8c.jpg,0,1
20240309_193126_jpg.rf.dc2775cdb451374f9d27415d59f99995.jpg,1,0
IMG20240307184611_jpg.rf.0bfd312a23676bc8f7ad4bd78bd1083c.jpg,1,0
1710175966034_jpg.rf.3501492a4ad352c69f48a8e7640b320c.jpg,1,0
20240305_192236_jpg.rf.e41ca576882a10cf9b1a1ec37a198dfc.jpg,0,1
1710175965828_jpg.rf.1e5cc3e50198bb8e7c8f78aabfe88a69.jpg,1,0
1710161570162_jpg.rf.17223fae5092113aafa9ee20c9f3edd5.jpg,0,1
20240309_192945_jpg.rf.348b239bd9da3cabfcfb223cc54831dd.jpg,1,0
20240305_190518_jpg.rf.8a89622c27fb97413feed9fa4036c52d.jpg,1,0
20240305_192655_jpg.rf.4c313997b9f34e8695a0b29ae11c69bd.jpg,1,0
IMG20240307203446_jpg.rf.ed543901fe5d3d0624472aaf7e6ef6da.jpg,1,0
20240305_192718_jpg.rf.6f4d34e7317713250b990598bf80e98b.jpg,1,0
IMG-20240309-WA0037_jpg.rf.c0e15d6d7d475088c58f0539cf678bd1.jpg,1,0
20240305_190741_jpg.rf.a62c36201574ada6b9271b3a7116985a.jpg,0,1
20240309_192523_jpg.rf.145bd0b93b83d2b1dfdfe7ade9ce3671.jpg,1,0
1710161569915_jpg.rf.749864a22bdcea6247229a1b1823bcb0.jpg,0,1
20240305_190801_jpg.rf.9ca99559dfb6cbef19f69ff3f7f4771a.jpg,0,1
20240305_193535_jpg.rf.ec5f63a92a1ec8f4dbf1843a5f4dbb4b.jpg,1,0
1710161570336_jpg.rf.d5e64bfbb09314be3462eccfa58b14d0.jpg,0,1
1710175824242_jpg.rf.fee6fc65696fb146e634ed1858a0ea6a.jpg,0,1
IMG-20240301-WA0007_jpg.rf.55b218ceb30efd58a9c75938f99899e6.jpg,1,0
1709693388242_jpg.rf.ba769b940805408095cbec1be51fb370.jpg,1,0
20240305_192619_jpg.rf.47ab08ae58f2dd8fbdd9f584db470771.jpg,1,0
IMG_20240229_221552_jpg.rf.c9d5ebfe0a6b337f688869fc6c21ee0b.jpg,0,1
IMG-20240301-WA0003_jpg.rf.0bc3af863b1d32eca25355735bbb4a8e.jpg,1,1
IMG20240307203439_jpg.rf.15450b85a9c229f70a635cec47bb6fd9.jpg,1,0
1709693294178_jpg.rf.43743492ba665c257e4119b661a49d30.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_24_33_afc1f914_jpg.rf.78065790db51c02d1623051c44d4888f.jpg,1,0
1709693360552_jpg.rf.920d2a35dd69dc72cf41dbcddca80188.jpg,0,1
IMG20240307184927_03_jpg.rf.0f8e4418847b6326d71fa2724dd78b5e.jpg,1,0
1710161569888_jpg.rf.098e85cbfb51dda3415d7cefda471f8a.jpg,0,1
20240305_192619_jpg.rf.0ddec13e201cf57f347b2acdd2cfac6a.jpg,1,0
1709693360525_jpg.rf.4b5858d6f0c174add3288c0bd668c098.jpg,0,1
20240305_191447_jpg.rf.d5214d12dc3589dc94ad8a5fc7ad8713.jpg,1,0
1710161569725_jpg.rf.87934d21864063c981de5b8768e375cb.jpg,0,1
1710161569643_jpg.rf.bae148780bc50af69f326e2b75021ce3.jpg,0,1
fault-2_jpg.rf.16f635660230b371b34c10cf6298ebfb.jpg,1,0
20240305_192556_jpg.rf.59d844c4c379273a6cf8259a8bfd4d98.jpg,0,1
1710175824121_jpg.rf.ec13e2a3347ab39970bb37d355c7a7c7.jpg,0,1
1709693360515_jpg.rf.ad986eec770c5898da5697460d3613c1.jpg,0,1
IMG-20240303-WA0034_jpg.rf.5a951b651af40e3f445da67a004c1cab.jpg,0,1
IMG-20240303-WA0031_jpg.rf.7b6888aac5021c9336b5420a9ef84c62.jpg,0,1
1710175823607_jpg.rf.a8ebfc78e17920f07862039e8295c4f8.jpg,0,1
1710161570318_jpg.rf.87b4bb086be4fd5fb34aa6ae5974569e.jpg,0,1
1710175965751_jpg.rf.7fc7e6879ca34f77eb4cc614d240b319.jpg,1,0
20240309_193423_jpg.rf.630f3f52d889895dabc3f8aa3ce13865.jpg,1,0
20240309_193752_jpg.rf.2b4c378a757fc3403eeb26651c4e5515.jpg,0,1
20240305_192935_jpg.rf.277a4e7d0d6c11a69c2d82685383398f.jpg,1,0
1710161569950_jpg.rf.9822090ae57434f031f0a5636699f7d7.jpg,0,1
IMG-20240303-WA0031_jpg.rf.a586e057e3d24c78262418531e3cd42d.jpg,0,1
20240305_191251_jpg.rf.6c7485136b78346e29437e66f32f8aff.jpg,1,0
1710161569926_jpg.rf.1e1f2546a4f4ee2a64ee722aad2ccadd.jpg,0,1
IMG-20240301-WA0005_jpg.rf.0ebd6aa8da31b50d0a85441a01953b20.jpg,1,0
20240305_190649_jpg.rf.82d7d3bdb58334e15e80505ca24adf34.jpg,0,1
1710175966018_jpg.rf.b52b610c32b813a83c1ae96c9a82c211.jpg,1,0
IMG-20240228-WA0004_jpg.rf.b9456dab9b6b477dcb2a6c2fbb972e78.jpg,1,0
20240309_190410_jpg.rf.bd57873d28cf895a2aa6ece9b62caa14.jpg,0,1
20240305_191428_jpg.rf.51075d2aafe1e07c985f8b2a1154ebb8.jpg,0,1
IMG-20240303-WA0034_jpg.rf.85e7e6edba83e230a9727dc936bbf355.jpg,0,1
1710161570318_jpg.rf.7c9e13ee859083bc4463bb0c42dad02e.jpg,0,1
1710161570047_jpg.rf.1a5e0c2a26835d4fb36fe0c4c7873006.jpg,0,1
20240309_192437_jpg.rf.afed568a49d5719a728a5312227260ee.jpg,1,0
IMG20240307184927_01_jpg.rf.b7192f7856463971c43f31a239e056b9.jpg,1,0
1709693388242_jpg.rf.e743b050c02aa31cb6e26cc564058664.jpg,1,0
20240305_191316_jpg.rf.0cf4d820c4cd18a001792e51cfec392a.jpg,1,0
1709693360427_jpg.rf.54b01b1f17399c48593babd43c8e572c.jpg,0,1
20240305_193413_jpg.rf.01839c04632e098b7ab1cfda3730d82a.jpg,1,0
20240305_192944_jpg.rf.4469ab034b4dfdfd1508a24c49dd874e.jpg,1,0
20240309_193521_jpg.rf.39d0903fcdc8ea26655e2256006b6b34.jpg,1,0
1710175823748_jpg.rf.2245adbb6a51de337f7c9a2281a2d26c.jpg,0,1
1709693294168_jpg.rf.12466fc5fd7130f2a163063ee6a6521c.jpg,1,0
1710175965927_jpg.rf.2023c4b7b5296f06fcacfc51b3d7fbc4.jpg,1,0
20240229_184137_jpg.rf.ff29ed52a72ff0dbd675930fe9c99374.jpg,0,1
1709693360515_jpg.rf.be7860d843d5811636a1a388e16da0c3.jpg,0,1
1710175823662_jpg.rf.57690db841936892455e146ac3dd39c6.jpg,0,1
1710161569888_jpg.rf.bff60d03248c0fb527e3d57943e8e17c.jpg,0,1
IMG_20240301_065309_jpg.rf.c3a9611a012df5609ed04389918f8b42.jpg,1,0
20240309_192506_jpg.rf.a0c5713df417628ba3169e12e2addfd9.jpg,1,0
IMG-20240303-WA0020_jpg.rf.a4848be6300d56a936a26c6d0da2a057.jpg,0,1
IMG-20240303-WA0074_jpg.rf.36df64fbcfed65ae0ee46820831f42a1.jpg,1,1
IMG20240307203519_jpg.rf.fca7154f10afd004dbee862ee9165f8e.jpg,1,0
20240309_192720_jpg.rf.7935af927349f22f2cc4166aaa8c3073.jpg,1,0
IMG-20240301-WA0007_jpg.rf.6716ccfed22785f76520f73c4743a34a.jpg,1,0
1710175823607_jpg.rf.aa609f77da8ba6cbed2dcc78e9eb7cdd.jpg,0,1
1710175965998_jpg.rf.26d1f4e868274fe7a8645d9579b8de8f.jpg,1,0
IMG-20240309-WA0026_jpg.rf.c526c382d87b31ca1da8c09b6b57ad84.jpg,0,1
1710175823775_jpg.rf.4f56731978940818da0c2038478af916.jpg,0,1
20240305_192221_jpg.rf.b7e5306fbc2c5647ba58dd6fb5167b2d.jpg,0,1
1710175965751_jpg.rf.de115c7bb78937c33e26cdd5c4dcd303.jpg,1,0
20240309_190919_jpg.rf.9b5fc4d614960bb7ac1df0e3209e4a60.jpg,0,1
1710175823890_jpg.rf.dd606fca7981ebbc7ab85ad836253f5a.jpg,0,1
1709693360443_jpg.rf.af0260759fdf8cb72a600b77b80d28cf.jpg,0,1
1710175823674_jpg.rf.84268e894534109cde9811840572574b.jpg,0,1
1710161569809_jpg.rf.1462f8fc8f4018b4be45afd7252d7f74.jpg,0,1
IMG_20240301_065214_jpg.rf.0823a75b05ae47ea20f3546761faf8f8.jpg,1,0
1710161569673_jpg.rf.b24d1f6b7c24e543417a533d36a9edcf.jpg,0,1
20240309_193237_jpg.rf.d8f4ef0a76f22b506a7c314b70dfc9ea.jpg,1,0
1710161569725_jpg.rf.c2e41eb80d736b332cd73f7c1b26dd45.jpg,0,1
20240305_192611_jpg.rf.cc2c5d30eb91066007e35840854133b6.jpg,1,0
20240309_191720_jpg.rf.66823dc9ac9f829f7129cd2cd8037d58.jpg,1,0
IMG-20240303-WA0028_jpg.rf.c94838595ba0fda88ca6b32225a11caa.jpg,0,1
20240305_191551_jpg.rf.ddb945a7d22a8a8b7c7c6a88ce9fbcdd.jpg,1,0
20240305_190415_jpg.rf.e35df3c1ffc7737333ccde075728b882.jpg,0,1
IMG-20240303-WA0010_jpg.rf.f6f3de383ae4c2a044f2e00ef9796449.jpg,0,1
20240305_193539_jpg.rf.0666cb8424df562d7326c9ab6b512cf5.jpg,1,0
IMG_20240301_065138_jpg.rf.7475a4bd87306864db719e02efaf4bed.jpg,1,0
1710175823838_jpg.rf.c50a419bfec7b64b3c91811670598b27.jpg,0,1
20240309_191005_jpg.rf.77376b066c6ecbcd9997e3a56949afdc.jpg,0,1
20240305_191927_jpg.rf.27e8349bf5ed9ca0252545b76886b3bf.jpg,0,1
1710161570225_jpg.rf.58ee0519ebd2d12d5b532bcd765aa853.jpg,0,1
20240229_183955_jpg.rf.8739384a02b2260c3cfd1cee29dfb339.jpg,0,1
20240305_191721_jpg.rf.1329a0d08b2b56158fa6a776c163f12c.jpg,1,0
20240305_191401_jpg.rf.9fdaf90b94b4c2240ff4a5f660a52030.jpg,0,1
IMG-20240303-WA0080_jpg.rf.fb8fb05eadf6424f72dce6f685790c28.jpg,1,0
20240309_192346_jpg.rf.c58ab5ed65c3f21d48b99d1a8770c19f.jpg,1,0
20240305_193310_jpg.rf.a09f430890fff195d046658e3f8a00b4.jpg,1,0
1709693360543_jpg.rf.5d8e7b92c49060f8902b486be9dbef1c.jpg,0,1
IMG-20240309-WA0026_jpg.rf.43a8ae6eb0f3304b9a30305452caa46c.jpg,0,1
20240309_190152_jpg.rf.fb2b09781e00953f3943e4f249d5b4d9.jpg,0,1
1709693360420_jpg.rf.006b8fd52d82c103bd6d6f7606e6ddde.jpg,0,1
IMG_20240229_183238_jpg.rf.d2aa06c80a2114192d479f3a044a1746.jpg,0,1
IMG-20240303-WA0029_jpg.rf.380c66b88ca830bb85bd7c4f29aa1c55.jpg,0,1
20240305_190823_jpg.rf.8d1d9d4b73cb873ab12d8140f2374396.jpg,1,0
20240305_191409_jpg.rf.9267d335166e646d9990bd9e834fe2ce.jpg,0,1
20240305_192541_jpg.rf.c9f04cb727dd796e221e72f039f0b5d1.jpg,1,0
20240309_191846_jpg.rf.4c0df7479ee7986dd0d3a9fbf8b5c902.jpg,1,0
IMG-20240309-WA0017_jpg.rf.5fc06a695d8702b582bb98f3a5eb3e3a.jpg,0,1
20240309_193614_jpg.rf.62dacaaf68b976998f3b5612a03e3dff.jpg,0,1
20240309_193229_jpg.rf.aac5cbb101c655ce13f7ed5b9bf3c7bf.jpg,1,0
20240309_190815_jpg.rf.e8ef2cd3308479f184fd446a979fae7e.jpg,1,0
20240305_191243_jpg.rf.1480236d3bffdb5c8b62f764065ca74a.jpg,1,0
1709693360493_jpg.rf.61f5993063aa326c1cd37307187b3ab0.jpg,0,1
20240305_192613_jpg.rf.c8bdd5407cb68929ecb905329dac7814.jpg,1,0
1710161569556_jpg.rf.d256c8b6c0e7e1ee11b9efd2501d73f4.jpg,0,1
1709693360525_jpg.rf.c126191d7f34061f8ca5a30b711b9717.jpg,0,1
20240309_192515_jpg.rf.fbd89c49ba62bd97daba4a44efdce18b.jpg,1,0
20240305_193907_jpg.rf.a6e88a873a40d6df1b1840c9d43b7b78.jpg,1,0
20240309_190511_jpg.rf.441237fd5f938f192b9cc81689d1359b.jpg,0,1
1709693388242_jpg.rf.f45f5525b3dc5ec96fa971508f8a72c7.jpg,1,0
1710161570352_jpg.rf.a30bb2ff8958357b52caf3b9c1164abb.jpg,0,1
20240309_193412_jpg.rf.1a7149fd1cd91236f0d8aba8ed8c210a.jpg,1,0
1710161569571_jpg.rf.660baba2eb0640ef83326727de6bc343.jpg,0,1
1710175823890_jpg.rf.90a404a5c1a1c70a151b97d9001bf2a7.jpg,0,1
IMG-20240303-WA0035_jpg.rf.c4c8b9f37e3bef1eaee7e8a336565752.jpg,0,1
1710161569897_jpg.rf.4f7b81f6aa9ad3672e0028f43090030e.jpg,0,1
IMG_20240229_221552_jpg.rf.b01c9c0a5f0337ce5c24a7cae8ea5ab1.jpg,0,1
1710175824260_jpg.rf.70b28d64fefbba7e8d566422f1344971.jpg,0,1
1710175966029_jpg.rf.ab1ef71fb298bd34ed405db30f80684d.jpg,1,0
1710175965737_jpg.rf.1429188b46e868efc18b0b0260a086c1.jpg,1,0
20240305_193535_jpg.rf.c0041ea077b136690c102c935ba5b5fc.jpg,1,0
IMG-20240303-WA0070_jpg.rf.7d23b4f795b8a5054bdf78ba6564b23f.jpg,1,0
1710175823607_jpg.rf.6a190a81bd075d0c119415659183690e.jpg,0,1
1710161570110_jpg.rf.bcf7848fa50660b1e3658a0de5a60d56.jpg,0,1
20240309_192346_jpg.rf.754b9498e1a458c59fa390f380a37c81.jpg,1,0
1710161569915_jpg.rf.1c100a629f68d5440ab654d8a9f777e6.jpg,0,1
20240309_192408_jpg.rf.120c13f4c9d0187e8d176c886344f50f.jpg,1,0
20240305_192839_jpg.rf.1a0fe8b969cc7e0bc1c014f605c383ca.jpg,1,0
20240309_192558_jpg.rf.f59e1a579b16f5ebb89084244b385719.jpg,1,0
20240309_192738_jpg.rf.21aeea10c652e89dc7d36c8ae06880d1.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_24_06_d1b41312_jpg.rf.17ca7fedab00c06567101c053720b490.jpg,1,0
1710175824242_jpg.rf.90345176cdf0660fb886f64e77d7ec5f.jpg,0,1
1710175965862_jpg.rf.86232b676667d3b54886a06e6d035228.jpg,1,0
IMG20240307185006_01_jpg.rf.38527eea79ee6f3b5ebda8135d86c0b3.jpg,0,1
20240309_192730_jpg.rf.436e1f52de0ec0248bcd53509eeb6f12.jpg,1,0
fault-1_jpg.rf.2c788505401d8a99a3add722de2cc3d6.jpg,1,0
IMG-20240301-WA0006_jpg.rf.82bebbe362810c2a55b81ca65e402e98.jpg,1,0
IMG-20240309-WA0026_jpg.rf.f5d2a5685a92e78c8a93cffe08771677.jpg,0,1
20240305_193708_jpg.rf.72ca26db204d2cb59b98cddf0e582b42.jpg,1,0
1710161617704_jpg.rf.631bf2c6c32fcc981cfcd42c67208d7f.jpg,1,0
20240305_191215_jpg.rf.e9e3b37da5b264a18181b8d08bc7d2b5.jpg,0,1
IMG-20240303-WA0035_jpg.rf.02bdcd0ad48e8e712ba9ddc887bab936.jpg,0,1
20240305_192613_jpg.rf.1d068762bb8f947d0edffc71da54b3b9.jpg,1,0
20240305_193127_jpg.rf.a6d81e354bd685ab8ca68158d3293033.jpg,1,0
20240309_190528_jpg.rf.74c5c2226cdbe7acbf92bca04267e490.jpg,0,1
IMG-20240303-WA0031_jpg.rf.c5ba38ad7c8ab4de387026271382e51a.jpg,0,1
IMG-20240228-WA0005_jpg.rf.b4056d56e37b0a652b711f84e5828a07.jpg,1,0
20240309_191156_jpg.rf.3ef797ee62e303c529c8151b48510824.jpg,1,0
1710161569583_jpg.rf.89932549bcb8f22ab89f72e708f56b2a.jpg,0,1
20240309_193229_jpg.rf.003420178547953f17feabe8e92f4485.jpg,1,0
20240305_192611_jpg.rf.4cf48d01d5f062da74520c99474ad393.jpg,1,0
20240305_192541_jpg.rf.2f88f631c454a9c85619a7e751967744.jpg,1,0
1710175824019_jpg.rf.f3094364d539522b98c66649762346ca.jpg,0,1
1709693294168_jpg.rf.95608841aad7a04fe2154d98d5fbf011.jpg,1,0
1710161569643_jpg.rf.2c76c00a401cb7b23b1eab6c13349a01.jpg,0,1
IMG-20240301-WA0007_jpg.rf.c39b4898c0b8641046686bfa7047e59a.jpg,1,0
IMG-20240303-WA0075_jpg.rf.71131202d34bb93e369d41c6ba2f5e53.jpg,1,0
1710175823617_jpg.rf.3b3adfe3b341f0b019bff514b688c143.jpg,0,1
20240305_191447_jpg.rf.c78afe32ab280ec34f80a57f3dda61a1.jpg,1,0
20240309_193020_jpg.rf.4e7cb352777e05c27b0ef71e18c01514.jpg,0,1
1710161570225_jpg.rf.61dd0c750390deee3370664bf672b192.jpg,0,1
20240309_192515_jpg.rf.3316940c97fbc3402f6aa2c94c444654.jpg,1,0
1710161569950_jpg.rf.226bbd186df921e10e329b198c81cfdc.jpg,0,1
20240309_191555_jpg.rf.4f911bdcd9e0e3e9964ea8e94d1bcc5d.jpg,1,0
IMG-20240303-WA0020_jpg.rf.74519431222ff64bafad36e183746857.jpg,0,1
1710161569888_jpg.rf.472fac65b279281b5f1c3bae84ed2b22.jpg,0,1
1710161570336_jpg.rf.719eb74f174bca4747db2c299cefe43a.jpg,0,1
20240309_191720_jpg.rf.52341fa5d5c31ccb4c2c87523c55322c.jpg,1,0
1710175966006_jpg.rf.36ec8016b11040853aa20cb63d3d408e.jpg,1,0
20240305_192353_jpg.rf.eaf35510b17ef3828676b5d96e02a195.jpg,1,0
20240229_184137_jpg.rf.ff9a146941f9d189743d3a662dd866ce.jpg,0,1
20240305_191641_jpg.rf.17e611eb09fafd65a8f6b57786fd51e1.jpg,1,0
20240309_193423_jpg.rf.92b14a05bc8ea240037a37c7e94028ea.jpg,1,0
1710161570318_jpg.rf.9aaf3ece8e8e7396b2b8861a0fee1bd5.jpg,0,1
20240305_193350_jpg.rf.6d24de69b871cf0ed885f09e69b1476c.jpg,0,1
20240305_192619_jpg.rf.d976aefe1e608ee24267d5ae73841cff.jpg,1,0
1710161569897_jpg.rf.e9e11f4ec577d8c8ec8aee0a1ec79a9f.jpg,0,1
IMG-20240303-WA0071_jpg.rf.78fc801ed4b12c70907a21368ddb0782.jpg,1,0
IMG-20240303-WA0034_jpg.rf.a2da2b37297d60f522fa481fe8fd4ea6.jpg,0,1
20240305_190855_jpg.rf.2e98774defe85276eb61a132b1561b67.jpg,1,0
1710161570193_jpg.rf.6bd33b3e2f3fbd042b28e651aee84e39.jpg,1,1
20240305_192944_jpg.rf.8c43fa07cd47998416d020e262a7cb96.jpg,1,0
1710175965927_jpg.rf.07a183c5579f841588b354068c95ce18.jpg,1,0
20240305_191251_jpg.rf.8db10ec1e7b8ca6accdb83ab1b135caf.jpg,1,0
1710175824242_jpg.rf.823f1f0cebdc49888b6f748cabd72ebb.jpg,0,1
20240305_190415_jpg.rf.a8e5daede84104651d4bfe01aebc4b01.jpg,0,1
20240309_193646_jpg.rf.447b9c6385fc77cd379be37300d34754.jpg,0,1
IMG-20240303-WA0078_jpg.rf.67eab7ff68f0b824afc75b8c0fdf79dd.jpg,1,1
1710175824260_jpg.rf.822a60468189bd3c17bfdd1f4359d815.jpg,0,1
1710175965941_jpg.rf.ec7da593724db23121da483b9282517a.jpg,1,0
1710175823838_jpg.rf.e775a3d941437ba24976e9baaf537463.jpg,0,1
1710175965941_jpg.rf.3a769f82126629fdafa2cf731023dfb6.jpg,1,0
1710161569779_jpg.rf.67247e75c6ee118d7520327eb1403465.jpg,0,1
1710175823775_jpg.rf.2d5a0d11c963ec28153b19c9012ea63a.jpg,0,1
IMG20240307184614_jpg.rf.caf6dd035ef6d293ac6da410d78916d4.jpg,1,0
WhatsApp-Image-2024-03-09-at-20_40_33_0b3247b3_jpg.rf.2ee9b880f788f598c80fb569edd1feec.jpg,1,0
1710175823617_jpg.rf.c570bc93d39d90835dd0797003e2606f.jpg,0,1
20240309_192750_jpg.rf.88196db1d5a4e977be6d18b068db901c.jpg,1,0
1710175823617_jpg.rf.ededae73abd0bb256b0abeafc235608a.jpg,0,1
20240305_192935_jpg.rf.b656154f8cb106af7faee9ed5cbab70c.jpg,1,0
20240305_192839_jpg.rf.18b8ac7feb2b3d5d1473654a0f6a4b24.jpg,1,0
IMG-20240303-WA0015_jpg.rf.104b4a7a2ec93fda932d60ee06758e6a.jpg,0,1
1710161569571_jpg.rf.01eead0f93734a577ad8c98bfbf3ed55.jpg,0,1
20240305_191251_jpg.rf.e5cf587583aa3c4753e04790c1a2756e.jpg,1,0
20240309_192536_jpg.rf.e5a6404790cd2f191845aefe6c595c7d.jpg,1,0
20240305_193127_jpg.rf.372ca7e21bad0ad5934a06e6bfe132fd.jpg,1,0
20240309_193338_jpg.rf.64addc5468e286bf4715f11622c1367a.jpg,1,0
20240305_192944_jpg.rf.5e54d07201d3f19bca96121f74ae5e4d.jpg,1,0
1710161569606_jpg.rf.1ea992d6cc708ee92ccc542e99c6b0a0.jpg,0,1
20240309_192443_jpg.rf.2f3588f16f5bde063209b94cee4aaa29.jpg,1,0
20240305_191556_jpg.rf.8fba40a1ab22d54bfc291af60ef034a4.jpg,1,0
20240229_183955_jpg.rf.e209ff9ef53d09140d736fe2e67ac570.jpg,0,1
1710175823748_jpg.rf.249e8702807a61a277749215ecca1cca.jpg,0,1
20240309_191555_jpg.rf.92498425bcd18f602766d42ca3f21ccf.jpg,1,0
1710161569926_jpg.rf.66c320f43e0dae02a154579cc63c1962.jpg,0,1
1710175965941_jpg.rf.6ac1b339e52a0d07f5be15b2f31b0c27.jpg,1,0
20240305_193907_jpg.rf.ed1eb53bf5fec776d81424e728c6ce08.jpg,1,0
IMG-20240303-WA0015_jpg.rf.1d6ffe9aa3bfbec77e0f5cbe630ac218.jpg,0,1
IMG20240307184927_01_jpg.rf.5c4ff81818ca54ad8b4d608579b49996.jpg,1,0
20240229_184137_jpg.rf.b303528387523c0522aecf361b4dea58.jpg,0,1
20240309_193521_jpg.rf.edb649edb10ff796d8021d7f0444e4cb.jpg,1,0
20240309_190919_jpg.rf.7a925c126d372450e2be3d1e26244234.jpg,0,1
IMG-20240303-WA0068_jpg.rf.fbc7c90d25f2cc2a1146f178ad22b576.jpg,1,0
20240305_190040_jpg.rf.e5ee8ba6bd9a2aebd3cf4d3dfab0cebe.jpg,0,1
20240305_191927_jpg.rf.569acc7595cb6a8fbe8778eab368b5a5.jpg,0,1
20240305_192556_jpg.rf.b0780333cbedcc4c9c3f4b55d0eb4a94.jpg,0,1
20240305_193907_jpg.rf.3f79188a1e4be3ab50f1ed09199af481.jpg,1,0
20240309_192720_jpg.rf.5b1661d3a7a5aee0b37f991f0d2403a1.jpg,1,0
20240305_192433_jpg.rf.a9b7fa90ad29f7ab4393217368c06706.jpg,0,1
20240309_192720_jpg.rf.1863a1a2682a365879764f433fe76d77.jpg,1,0
20240305_191927_jpg.rf.ebdef831681e9804807bcf801f50c57a.jpg,0,1
WhatsApp-Image-2024-03-05-at-21_24_33_d57e96a3_jpg.rf.7a61fab6e07fc5f39175903fd7fb046e.jpg,1,0
20240309_193338_jpg.rf.6d871cb5e3ad2cfe5cb35af0d1318c9c.jpg,1,0
20240305_192115_jpg.rf.3ac42eae2c80b49a3744fdc435d06cf8.jpg,0,1
1710175824137_jpg.rf.22442dcbaab35831edc9384c415558a5.jpg,0,1
1710175824019_jpg.rf.6acf0ee0b00f8fd8b8d5e527fce21dae.jpg,0,1
20240305_190809_jpg.rf.d59bcaf7384309d4aafd6b6c6ca2ec7b.jpg,0,1
IMG-20240301-WA0006_jpg.rf.dc3f2bd4b03a264a99def9b2797ec180.jpg,1,0
20240305_191142_jpg.rf.c192a413c01fd31a331d081154cd53ba.jpg,1,0
20240305_190702_jpg.rf.a7b898c1d322c680dd7fe4215226b7e0.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_01_47_5b753577_jpg.rf.5e0c61391cff8f7bd35125232761ec1c.jpg,0,1
20240305_191822_jpg.rf.ebc3c06ce4a234e2e271cc9d9be9b621.jpg,1,0
20240305_192404_jpg.rf.f10b7866165625d5f96c38aeaaa740eb.jpg,1,0
20240305_193924_jpg.rf.ef12fbdf2e3e655a5bed28aab6b0f7bd.jpg,0,1
IMG_20240301_065214_jpg.rf.4f043e60fd5814336de98a200829115c.jpg,1,0
20240309_192959_jpg.rf.dae12070dd4e789c3e82a21fd959c3c1.jpg,0,1
1710161569771_jpg.rf.6988dd44633de88e7a22e90476ad404e.jpg,0,1
1710161570063_jpg.rf.503b015781ed9566afd8ca7f0ba91280.jpg,1,1
1710175966006_jpg.rf.e0ae324a41d29676c29eeec6cc326c26.jpg,1,0
20240305_193413_jpg.rf.593581500ec90e1bf5f100bfc9c53936.jpg,1,0
20240309_190152_jpg.rf.99a7cc48f5a72d6ba4a396234a2778ca.jpg,0,1
IMG_20240229_221617_jpg.rf.333c951a495c3b11fb8563117b7b75f9.jpg,1,0
1710175965799_jpg.rf.95b7d8ca24a00afe148c6ed409a4138a.jpg,1,0
IMG-20240228-WA0007_jpg.rf.e2497b6183a75def69a309a8f150f349.jpg,1,0
IMG-20240303-WA0010_jpg.rf.adc831065c29957f18dc6ab3c4ff180e.jpg,0,1
IMG20240307184927_01_jpg.rf.0ec34b86134047a52f5c12bf6758afd8.jpg,1,0
IMG_20240229_183238_jpg.rf.342b902ce8b262ce10dd1c5acca5870b.jpg,0,1
IMG-20240303-WA0029_jpg.rf.57ef12a034396b2841bf65187580a297.jpg,0,1
1710175966024_jpg.rf.ed43794497f1ed94e3ec9042d9bdc7ef.jpg,1,0
1710161569897_jpg.rf.05f5ae0a7973a7bd2fd947df4660d243.jpg,0,1
20240309_191005_jpg.rf.7aecfbffd883b0214026677f2b7a84f4.jpg,0,1
20240305_193539_jpg.rf.64bc1061e3f569f022884e5f9cd20f38.jpg,1,0
1710161617729_jpg.rf.05b25c10af3dd2f82c75769520a4e0d0.jpg,1,0
IMG_20240301_065950_jpg.rf.0398ab833cadec485a73796e5a82afda.jpg,1,0
1709693360443_jpg.rf.9e307902c459b7b674b4f09d56a3e91b.jpg,0,1
1709693294390_jpg.rf.296979664d5171e911ceadb8e50f3842.jpg,1,0
IMG_20240229_221734_jpg.rf.03d99f32013b148c01883f42c85a5b80.jpg,1,0
20240305_193316_jpg.rf.66db942588d7b5a97a64324fb5bd6a2e.jpg,1,0
1710175966024_jpg.rf.a27128e79eaf341bac60b410a32c9205.jpg,1,0
20240305_193310_jpg.rf.a67ecf4dd2b782c2cd653141b9ccf25d.jpg,1,0
20240305_193520_jpg.rf.4750ed14dbfa9ecd0f20f7ee8e6b17c0.jpg,1,0
